"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","stateProvince","institutionCode","collectionCode","notes","citation","doi"
190590896,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.19759,60.96313,2005,7,27,"Norway","headland in Austgulfjorden S side, W of Sanddalsneset","85330","Lindblom, L.","Sogn og fjordane","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
127407351,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.38669,58.3006,2005,10,31,"Norway","Sandhei, Målsjuvet","85178","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2028330659,"ee4d0706-38af-4bc4-8539-e17c0ca8512e",5.283333,52.066667,2005,11,5,"Netherlands","Zeist, near railway station along main road","47862","Lutzoni, François; Aptroot, André","Utrecht","DUKE",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Duke University Herbarium (2020). Duke University Herbarium Lichen Collection. Occurrence dataset https://doi.org/10.15468/mwbxa9 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mwbxa9"
1054076062,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.976715,59.732995,2004,5,21,"Norway","Tungesvik-Prestafjellet","245136","Klepsland, Jon T.","Hordaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1056092772,"7e380070-f762-11e1-a439-00145eb45e9a",-4.2026,56.4907,2004,10,10,"United Kingdom",NA,"BM000763324","R.S. Larsen & Scott LaGreca","Scotland","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1057590051,"7e380070-f762-11e1-a439-00145eb45e9a",-3.036706,54.726036,2004,10,16,"United Kingdom",NA,"BM000763275","R.S. Larsen & Scott LaGreca","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1935695966,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.85694,47.28333,2003,5,17,"Austria","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, Bereich zwischen der Ortschaft Tutten und er Landesstraße nach Pöllau [415 m, 8761/1 (47°17'00""N, 15°51'25""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","0042624","Suppan,Ursula",NA,"GJO","Herbarium GJO","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1872036740,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",5.748663,50.464369,2003,7,10,"Belgium","Mouth of Ninglingspo valley","C1017741F","A. Aptroot","Liége","F","Botany","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Grant S, von Konrat M (2020). Field Museum of Natural History (Botany) Lichen Collection. Version 2.11. Field Museum. Occurrence dataset https://doi.org/10.15468/sc258x accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/sc258x"
911978979,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.557633,46.3357,2003,8,1,"Slovenia","Julische Alpen, Bovec, Ortslage, bei der unteren Kirche","15457",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
911979019,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.971383,44.196383,2003,8,20,"Russian Federation","Kaukasus, Mezmai, Grundstück des Künstlers Skvorcev","23626",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
20002487,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.67951,59.12096,2002,1,19,"Norway","N-siden av Hestvarden","73790","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002492,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.30891,58.33583,2002,3,19,"Norway","Årstad","74019","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002489,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.18886,58.83467,2002,6,21,"Norway","østsiden av Dirdalsosen","73986","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002520,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.74525,59.67893,2002,8,20,"Norway","Store Romsa","75809","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1928015104,"d415c253-4d61-4459-9d25-4015b9084fb0",5.32,60.4467,2002,9,12,"Norway","Åsane,  Åstveit.","02341695","T. Tønsberg","Hordaland","NY","NY","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Ramirez J, Tulig M, Watson K, Thiers B (2020). The New York Botanical Garden Herbarium (NY). Version 1.27. The New York Botanical Garden. Occurrence dataset https://doi.org/10.15468/6e8nje accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/6e8nje"
20002510,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.31755,60.44692,2002,9,12,"Norway","Åsane, Åstveit","74885","Tønsberg, T.","Hordaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002511,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.31755,60.44692,2002,9,12,"Norway","Åsane, Åstveit","74887","Tønsberg, T.","Hordaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1041940503,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.3176,60.4469,2002,10,12,"Norway","Åsane, Åstveit","7439/1","Håkon Holien","Hordaland","TRH","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
20002472,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.72376,58.97193,2001,1,27,"Norway","Hertevigparken ved Løkkeveien","71818","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1717209681,"cef8bb20-149a-11de-bab0-b8a03c50a862",21.4309,53.6869,2000,4,30,"Poland","p: warminsko-mazurskie; c: Mrągowo; Krutyń",NA,"Fałtynowicz, W.","warminsko-mazurskie","MNHW",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
20051928,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.71116,59.08576,1999,1,2,"Norway","Selsfjellet","66562","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002513,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.79034,58.85497,1999,5,10,"Norway","N-siden av Grunningen","75118","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002514,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.79034,58.85497,1999,5,10,"Norway","langs N-siden av Grunningen","75123","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002189,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.50356,60.59483,1999,7,6,"Norway","Fotlandsvågen","57021","Gaarder, G.","Hordaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20002435,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.31645,58.84721,1999,7,7,"Norway","Frafjord, ved Frafjordelva","66564","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919173441,"7948250c-6958-4a29-a670-ed1015b26252",6.1958,58.3406,1999,7,28,"Norway","Nesvåg","39423","S. Rui, E. Timdal","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919248327,"7948250c-6958-4a29-a670-ed1015b26252",5.5036,60.5948,1999,7,6,"Norway","Fotlandsvågen","132229","G. Gaarder","Hordaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919248103,"7948250c-6958-4a29-a670-ed1015b26252",6.7392,58.1532,1999,8,17,"Norway","Listeid naturreservat","132306","G. Gaarder, A. Heggland","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919248129,"7948250c-6958-4a29-a670-ed1015b26252",6.7392,58.1532,1999,8,17,"Norway","Listeid naturreservat","132307","G. Gaarder, A. Heggland","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919248177,"7948250c-6958-4a29-a670-ed1015b26252",6.7392,58.1532,1999,8,17,"Norway","Listeid naturreservat","132309","G. Gaarder, A. Heggland","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
