"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","locality","collectionCode","catalogNumber","recordedBy","institutionCode","DB","b1test","name","BBarcode"
442148596,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.928333,47.71389,NA,1912,"9",15,"Germany","[Schwarzwald] Baden: 1) Gersbacher Wald (Rohrenkopf)","Blettaucoll","B 60 0000341 / 152861 / 92765","Lettau, G.","B","GBIF",65,"Usnea florida",NA
NA,NA,10.482549,50.701782,NA,1912,"29 Dec.",NA,"GERMANY","DEUTSCHLAND, Thüringen: Thüringer Wald, Mittelstiller Wald (bei Schmalkalden).",NA,"1990","Th. Reinstein","BERLIN_DB","BERLIN_DB",73,"Usnea florida",""
442148597,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.779444,47.791389,NA,1910,"5",15,"Germany","[Schwarzwald] Baden: 2) Köhlgarten","Blettaucoll","B 60 0000341a / 152862 / 92766","Lettau, G.","B","GBIF",68,"Usnea florida",NA
442148672,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.8725,47.714722,NA,1910,"7",17,"Germany","Schwarzwald: Zell im Wiesental - Hohe Möhr, 700 m.","Blettaucoll","B 60 0128250 / 152886 / 92778","Lettau, G.","B","GBIF",76,"Usnea florida",NA
1273866914,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.783333,47.609444,"Steiermark",1904,NA,NA,"Austria","Bad Aussee","General","1884812","[missing]","LD","GBIF",63,"Usnea florida",NA
1099107192,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.804995,47.940544,NA,1903,"6",26,"Germany","Flora von Bayern, Kirchstein.","BSMlichenscoll","M-0196565 / 581231 / 253081","Weber, H.","SNSB-M","GBIF",85,"Usnea florida",NA
1099107193,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.588945,48.016384,NA,1900,"6",NA,"Germany","Fichtenzweig westlich von Deisenhofen. München.","BSMlichenscoll","M-0196590 / 581239 / 253089","Arnold, F.","SNSB-M","GBIF",79,"Usnea florida",NA
1099107182,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.362352,47.999847,NA,1897,"8",NA,"Germany","Bretterzaun in Percha bei Starnberg. München.","BSMlichenscoll","M-0196587 / 581238 / 253088","Arnold, F.","SNSB-M","GBIF",80,"Usnea florida",NA
1099104859,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.184254,48.894814,NA,1897,NA,NA,"Germany","Eisenpfosten des Parkzauns bei Eichstätt.","BSMlichenscoll","M-0103159 / 538097 / 221200","Arnold, F.","SNSB-M","GBIF",80,"Usnea florida",NA
1099104856,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.403894,48.058395,NA,1893,"5",7,"Germany","Im Buchendorfer Gemeindewalde München.","BSMlichenscoll","M-0103163 / 538101 / 221204","Arnold, F.","SNSB-M","GBIF",79,"Usnea florida",NA
1099107180,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.458483,47.990887,NA,1892,"4",16,"Germany","Schäftlarn.","BSMlichenscoll","M-0196566 / 581232 / 253082","Schnabl, J.N.","SNSB-M","GBIF",78,"Usnea florida",NA
1099104852,"7ba21c92-f762-11e1-a439-00145eb45e9a",13.035416,49.056068,NA,1891,NA,NA,"Germany","Böbrach.","BSMlichenscoll","M-0103172 / 538109 / 221212","Lederer, M.","SNSB-M","GBIF",69,"Usnea florida",NA
919003028,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.254717,50.89445,NA,1890,NA,NA,"Germany","Großer Winterberg","Herbarium Senckenbergianum (FR) - Fungi","19068",NA,"FR","GBIF",72,"Usnea florida",NA
1273866813,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",8.65552,47.41817,"Zürich",1889,"4",4,"Switzerland","No locality information available","General","1884748","K. Forster","LD","GBIF",89,"Usnea florida",NA
1099107179,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.162638,49.354137,NA,1889,"8",NA,"Germany","Beim Meilenstein von der Grenze zwischen Freihöls und Hillersdorf. Oberpfalz.","BSMlichenscoll","M-0196580 / 581235 / 253085","Arnold, F.","SNSB-M","GBIF",82,"Usnea florida",NA
1099107185,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.730566,48.111145,NA,1889,"10",23,"Germany","Fichtenzaunstangen beim Bahnhof in Haar. München.","BSMlichenscoll","M-0196559 / 581229 / 253079","Arnold, F.","SNSB-M","GBIF",79,"Usnea florida",NA
1099107188,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.549807,48.039345,NA,1888,"9",23,"Germany","Im Grünwalder Park bei Wörnbrun, München.","BSMlichenscoll","M-0196571 / 581233 / 253083","Boll, G.","SNSB-M","GBIF",78,"Usnea florida",NA
1099106024,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.961952,47.232212,NA,1884,"7",21,"Austria","An einem Bretterzaune längs einer Wiese bei Marlstein am Wege nach Kühthei in Tirol.","BSMlichenscoll","M-0196137 / 580842 / 252692","Arnold, F.","SNSB-M","GBIF",5,"Usnea florida",NA
1099107189,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.05801,49.291836,NA,1884,"9",NA,"Germany","Sandsteinwand im Steinbruch ober Spielberg bei Nabeck, westlich v. Schwandorf, Oberpfalz.","BSMlichenscoll","M-0196583 / 581236 / 253086","Arnold, F.","SNSB-M","GBIF",82,"Usnea florida",NA
1273866795,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.610833,51.726389,"Niedersachsen",1877,"7",10,"Germany","Braunlage","General","1884236","Gustav Egerling","LD","GBIF",60,"Usnea florida",NA
NA,NA,13.833333,51.083333,NA,1875,"",NA,"GERMANY","DEUTSCHLAND, Sachsen: Elbhügelland, Dresdener Heide.",NA,"3956","Petasch","BERLIN_DB","BERLIN_DB",86,"Usnea florida",""
1099104850,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.547832,47.985626,NA,1874,"5",22,"Germany","Wälder zwischen Deisenhofen und Deining, München.","BSMlichenscoll","M-0103169 / 538106 / 221209","Hiendlmayr, A.","SNSB-M","GBIF",77,"Usnea florida",NA
1099107186,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.112778,47.419445,NA,1874,"8",NA,"Germany","Auf dem Schachen bei Partenkirchen, bayer. Alpen.","BSMlichenscoll","M-0196584 / 581237 / 253087","Arnold, F.","SNSB-M","GBIF",52,"Usnea florida",NA
NA,NA,9.747811,51.60761,NA,1873,"Jun.",NA,"GERMANY","DEUTSCHLAND, Niedersachsen: ""Bramburg bei Adelepsen"".",NA,"136479","C. Schrader","BERLIN_DB","BERLIN_DB",78,"Usnea florida","B 60 0057055"
NA,NA,13.6,53.266667,NA,1872,"Apr.",NA,"GERMANY","DEUTSCHLAND, Brandenburg: ""Boitzenburg"".",NA,"136463","Grantzow","BERLIN_DB","BERLIN_DB",82,"Usnea florida","B 60 0184801"
1099107191,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.901983,47.578079,NA,1862,"9",NA,"Germany","Stangenlahner-Alpe, Berchtesgaden: Wimmbachthal.","BSMlichenscoll","M-0196560 / 581230 / 253080","Allescher, A.","SNSB-M","GBIF",35,"Usnea florida",NA
1099106057,"7ba21c92-f762-11e1-a439-00145eb45e9a",8.556945,47.787498,NA,1859,"10",NA,"Germany","Am Randen.","BSMlichenscoll","M-0196113 / 580818 / 252668","Schenk, B.","SNSB-M","GBIF",73,"Usnea florida",NA
1099106004,"7ba21c92-f762-11e1-a439-00145eb45e9a",8.036391,47.859722,NA,1859,NA,NA,"Germany","Vom Feldberg.","BSMlichenscoll","M-0196125 / 580830 / 252680","Thiry","SNSB-M","GBIF",48,"Usnea florida",NA
1099104866,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.189986,48.891251,NA,1858,NA,NA,"Germany","Parkzaunpfosten bei Eichstätt.","BSMlichenscoll","M-0103167 / 538104 / 221207","Arnold, F.","SNSB-M","GBIF",80,"Usnea florida",NA
NA,NA,12.59545,52.185405,NA,1858,"Juli",NA,"GERMANY","DEUTSCHLAND, Brandenburg: ""Landsheide bei Belzig"".",NA,"136461","","BERLIN_DB","BERLIN_DB",90,"Usnea florida","B 60 0000574"
1099107204,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.288195,49.779869,NA,1855,"6",NA,"Germany","Turmwand unterhalb Geilenreuth. Oberfranken.","BSMlichenscoll","M-0196630 / 581256 / 253106","Krempelhuber, A. von","SNSB-M","GBIF",78,"Usnea florida",NA
1099107198,"7ba21c92-f762-11e1-a439-00145eb45e9a",13.23793,49.017757,NA,1853,"7",23,"Germany","Zwischen St. Oswald u. Zwiesel.","BSMlichenscoll","M-0196629 / 581255 / 253105","Krempelhuber, A. von","SNSB-M","GBIF",68,"Usnea florida",NA
1099104865,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.583281,48.133377,NA,1846,NA,NA,"Germany","München.","BSMlichenscoll","M-0103168 / 538105 / 221208","unknown","SNSB-M","GBIF",80,"Usnea florida",NA
919002451,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.916667,50.781117,NA,1832,"5",20,"Germany","Chemnitz, an dem Harthauer Berge","Herbarium Senckenbergianum (FR) - Fungi","12337",NA,"FR","GBIF",73,"Usnea florida",NA
152959794,"89579e3e-f762-11e1-a439-00145eb45e9a",15.245139,46.499666,NA,1800,"1",1,"Slovenia",NA,"FloVegSI-FLO","F775023","Koch M., Mayrhofer H., Batič F.","ULBF-AGR","GBIF",42,"Usnea florida",NA
