"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","DB","BBarcode","b1test","name"
20084165,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.0833,"Bayern",1999,"10",11,"Germany","49344","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, 1.5 km WNW of Mt. Kleiner Falkenstein, NW of Zwieselerwaldhaus","L","GBIF",NA,65,"Ropalospora viridis"
20084168,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.3,49.0833,"Bayern",1999,"10",11,"Germany","49356","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, NE of Zwiesel, NE of Mt. Grosser Falkenstein, nature reserve Höllbachgespreng, NE of dam Höllbachschwelle, along footpath E of brook Höllbach","L","GBIF",NA,51,"Ropalospora viridis"
20084172,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2666,49.0666,"Bayern",1999,"10",11,"Germany","49371","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, NE of Zwiesel, SW slope of Mt. Grosser Falkenstein, 500 m W of Hochschachtenriegel, just downhill from gravel road","L","GBIF",NA,59,"Ropalospora viridis"
20084184,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2,49.1166,"W-BOHEMIA",1999,"10",12,"Czechia","49419","Tønsberg, T.","BG","Sumava Mts., valley of brook Svarozná (Büchel-Bach), SW of Zelezná Ruda, 1.1 km W of Aljzbetin, along the main road, just N of bridge","L","GBIF",NA,58,"Ropalospora viridis"
20084194,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.1166,"W-BOHEMIA",1999,"10",12,"Czechia","49431","Tønsberg, T.","BG","Sumava Mts., S of Zelezná Ruda, just E of forest road from Debrn¡k to Ferdinands valley, 0.5-1 km S of Debrn¡k, along the brook","L","GBIF",NA,60,"Ropalospora viridis"
2028337757,"ee4d0706-38af-4bc4-8539-e17c0ca8512e",13.63309,48.97693,"Plzen",1999,"10",13,"Czechia","30242","Tønsberg, Tor; Vezda, Antonin","DUKE","Zelezná Ruda. Motes Sumava (Gabreta), in valle confluvii dextri vallis rivi ""Debrnik"".",NA,"GBIF",NA,49,"Ropalospora viridis"
20084856,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.95,47.7333,"Upper austria",1998,"5",31,"Austria","66301","Tønsberg, T.","BG","Totes Gebirge, Lake Almsee SSE, along the brooks","L","GBIF",NA,55,"Ropalospora viridis"
20084859,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.9666,47.5333,"Bavaria",1998,"6",3,"Germany","66306","Tønsberg, T.","BG","Berchtesgaden, Schönau am Königssee, Lake Königssee W, S of St. Bartholomä, N bank of River Eisbach","L","GBIF",NA,43,"Ropalospora viridis"
20083575,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.15,47.3333,"Tyrol",1996,"8",31,"Austria","33749","Tønsberg, T.","BG","Kitzbüheler Alpen, Kelchsau, Kurzer Grund, near river Kurzer-Grund-Ache, along the tributary river Trattenbach","L","GBIF",NA,15,"Ropalospora viridis"
152951488,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745342,46.499604,NA,1996,"10",11,"Slovenia","F777882","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,58,"Ropalospora viridis"
152951497,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1996,"10",13,"Slovenia","F778447","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,55,"Ropalospora viridis"
152951509,"89579e3e-f762-11e1-a439-00145eb45e9a",14.911842,46.59964,NA,1994,"7",5,"Slovenia","F779052","Mayrhofer H., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,58,"Ropalospora viridis"
152951506,"89579e3e-f762-11e1-a439-00145eb45e9a",15.078495,46.499659,NA,1994,"10",27,"Slovenia","F778955","Mayrhofer H., Suppan U., Pruegger J.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,81,"Ropalospora viridis"
1833735198,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.536917,53.696967,NA,2017,"11",4,"Germany","50528-771",NA,"FR","Karstorf","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,81,"Schismatomma decolorans"
1212241801,"85739778-f762-11e1-a439-00145eb45e9a",13.6933,52.2,NA,2005,"5",2,"Germany","67624","H. Sipman & P. v.d. Boom","B","GERMANY, Brandenburg: Radeberge, N of Kleinköris at road Buchholz-Zeesen. Alt. c. 50 m.","Lichen Herbarium Berlin","GBIF",NA,92,"Schismatomma decolorans"
918805320,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.633333,53.266667,NA,2005,"5",25,"Germany","22264",NA,"FR","Mark Brandenburg, Uckermark, Boitzenburger Tiergarten","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,83,"Schismatomma decolorans"
1100008386,"858c1c6c-f762-11e1-a439-00145eb45e9a",5.75,53.049999,NA,2002,"7",16,"Netherlands","M-0045195 / 478476 / 174770","Aptroot, A. (no. 54756)","SNSB-M","Netherlands, Prov. Friesland, Oudkerk, along road in the village Coord.: 188.6 -586.5 Block: 6-32-44.","BSMlichfungicoll","GBIF",NA,88,"Schismatomma decolorans"
NA,NA,13.844849,53.157172,NA,2001,"24-Apr",NA,"GERMANY","60982","H. Sipman","BERLIN_DB","GERMANY, Brandenburg, Landkr. Uckermark. Suckow, former estate park. Alt. c. 50 m.",NA,"BERLIN_DB",NA,87,"Schismatomma decolorans"
NA,NA,7.449327,53.403314,NA,1986,"1 Jun.",NA,"GERMANY","20067","Hans-Wilhelm LINDERS","BERLIN_DB","DEUTSCHLAND, Niedersachsen. Ihlower Forst, Abt. 12. An Quercus.",NA,"BERLIN_DB",NA,88,"Schismatomma decolorans"
NA,NA,7.794951,53.290895,NA,1986,"7 Jun.",NA,"GERMANY","20154","Hans-Wilhelm LINDERS","BERLIN_DB","DEUTSCHLAND, Niedersachsen. Landkreis LEER, Kleinsander. An Quercus.",NA,"BERLIN_DB",NA,87,"Schismatomma decolorans"
2270755134,"98bceab6-3c3e-4163-945d-6ca10576ebf1",9.1,48.65,"Baden-Württemberg",1981,"7",25,"Germany","559518","T.H. Nash III","ASU","Waldenbuch, in Schönaichtal",NA,"GBIF",NA,87,"Schismatomma decolorans"
1676079733,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.01725,47.960633,NA,2016,"9",15,"France","49095-771",NA,"FR","bei Gerbholz, s von Mittlach über dem Tal des Vorderen Salzbaches","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,62,"Thelotrema lepadinum"
1676079690,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.37445,48.95825,NA,2015,"3",28,"Germany","263840",NA,"FR","Nationalpark Bayerischer Wald, ca. 5 km NNE von Spiegelau und 4,5 km NE von Althütte, Forstabteilung Schönort, Transekt 2 E der Schwarzachstraße, 15 m W von Aufnahmefläche 8, Baum-Nr. 99-5","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,59,"Thelotrema lepadinum"
1676079694,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.374433,48.95805,NA,2015,"3",28,"Germany","263801",NA,"FR","Nationalpark Bayerischer Wald, ca. 5 km NNE von Spiegelau und 4,5 km NE von Althütte, Forstabteilung Schönort, Transekt 2 E der Schwarzachstraße, 5 m W von Aufnahmefläche 10, Baum-Nr. 99-2","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,59,"Thelotrema lepadinum"
1676079730,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.51345,48.885033,NA,2014,"11",17,"Germany","264308",NA,"FR","Regierungsbezirk Niederbayern, Nationalpark Bayerischer Wald, ca. 1 km SE Weidhütte (Probenfläche 899)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,53,"Thelotrema lepadinum"
1052819158,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.386667,50.898883,NA,2013,"10",17,"Czechia","38479",NA,"FR","Kirnitzschklamm","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,73,"Thelotrema lepadinum"
1052819159,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.287633,50.9175,NA,2013,"10",29,"Germany","38539",NA,"FR","Großer Zschand, nahe dem Eingang","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Thelotrema lepadinum"
918998631,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.320833,50.914717,NA,2012,"10",11,"Germany","33938",NA,"FR","Elbsandsteingebirge, mittleres Kirnitzschtal, bei der Thorwalder Brücke","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Thelotrema lepadinum"
1045146880,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.8,52.709717,NA,2011,"4",22,"Poland","35980",NA,"FR","Bia&#322;owie&#380;a, am Wanderweg ""&#379;ebra &#379;ubra""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,70,"Thelotrema lepadinum"
991959872,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.741667,52.725,NA,2011,"4",23,"Poland","37278",NA,"FR","Feuchtwald südwestlich von Teremiski","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,70,"Thelotrema lepadinum"
1212247152,"85739778-f762-11e1-a439-00145eb45e9a",9.4833,53.4167,NA,2008,"4",5,"Germany","103377","H. Sipman","B","DEUTSCHLAND, Niedersachsen: Landkr. Stade. Braken NSG & FFH, S of Harsefeld. MTB 2522/4B5. Elev. 50 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Thelotrema lepadinum"
1717204638,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.826168,50.230893,"dolnośląskie",2004,"5",27,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Kamienica Valley",NA,"GBIF",NA,40,"Thelotrema lepadinum"
1500365478,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",10.834722,47.491667,NA,2004,"9",5,"Austria","E00817849","Hafellner, Joseph","E","Tyrol, Eastern Alps, Northern Limestone Alps, Ammergau Alps","E","GBIF",NA,53,"Thelotrema lepadinum"
2270704957,"98bceab6-3c3e-4163-945d-6ca10576ebf1",10.9,47.538889,"Bavaria",2004,"9",5,"Germany","563562","W. Obermayer","ASU","Ammergauer Alpen, 15 km ESE of Füssen, uppermost valley of the rivulet Linder, Neualmgrieß",NA,"GBIF",NA,36,"Thelotrema lepadinum"
918998565,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.8375,47.495833,NA,2004,"9",5,"Austria","16552",NA,"FR","Planseegebiet, Aufstieg zur Kuhklause/Melkalpe","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,53,"Thelotrema lepadinum"
918998577,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.9,47.533333,NA,2004,"9",5,"Germany","16580",NA,"FR","Allgäu, Lindertal","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,36,"Thelotrema lepadinum"
NA,NA,10.902493,47.540557,NA,2004,"5 Sep.",NA,"GERMANY","138522","W. Obermayer","BERLIN_DB","GERMANY, Bayern (=Bavaria), Ammergauer Alpen (Ammergebirge), 15 km ESE of Füssen, uppermost valley of the rivulet Linder, Neualmgrieß. Alt. 1050-1100 m.",NA,"BERLIN_DB",NA,36,"Thelotrema lepadinum"
1717205129,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.966168,50.233395,"dolnośląskie",2003,"7",7,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Nowa Morawa Nature Reserve",NA,"GBIF",NA,40,"Thelotrema lepadinum"
152957225,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,NA,2003,"8",13,"Slovenia","F1021391","Pruegger J.","ULBF-AGR","Velika Kalvarija","FloVegSI-FLO","GBIF",NA,70,"Thelotrema lepadinum"
152958132,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,"5",17,"Slovenia","F956306","Mrak T.","ULBF-AGR","Stara Fužina","FloVegSI-FLO","GBIF",NA,43,"Thelotrema lepadinum"
2028358554,"ee4d0706-38af-4bc4-8539-e17c0ca8512e",14.706944,47.5875,"Styria (Steiermark)",2002,"8",26,"Austria","47538","Miadlikowska, Jolanta; Hafellner, J.","DUKE","Eastern Alps, Nördliche Kalkapen, Ennstaler Alpen, Gesäuse, Hartelsgraben ca. 3 km W of Hieflau, just N of the second bridge",NA,"GBIF",NA,41,"Thelotrema lepadinum"
20093274,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.3,49.0833,"Bayern",1999,"10",11,"Germany","49345","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, NE of Zwiesel, NE of Mt. Grosser Falkenstein, nature reserve Höllbachgespreng, NE of dam Höllbachschwelle, along footpath E of brook Höllbach","L","GBIF",NA,51,"Thelotrema lepadinum"
1100013197,"858c1c6c-f762-11e1-a439-00145eb45e9a",15.25,47.549999,NA,1996,"6",14,"Austria","M-0043387 / 16544 / 10527","Hafellner, J.","SNSB-M","Austria. Steiermark, Hochschwab group, Fölz NW of Aflenz, in the lowest part of Mitterbachgraben W of Gasthof Schwabenbartl. 47°34'15''N 15°19'30''E. Alt. 860 m On Fagus in a Fagus-Picea abies forest.","BSMlichfungicoll","GBIF",NA,45,"Thelotrema lepadinum"
2266280046,"219cedbf-462b-42e6-957b-c4b6087c452b",15.35,46.466667,NA,1996,"8",27,"Slovenia","881717","Cole, M.","MIN","Pohorje, E of Koca Na Pesku","Lichens","GBIF",NA,38,"Thelotrema lepadinum"
152957814,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745342,46.499604,NA,1996,"10",11,"Slovenia","F778067","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,58,"Thelotrema lepadinum"
152957815,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1996,"10",13,"Slovenia","F778634","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,55,"Thelotrema lepadinum"
1212249008,"85739778-f762-11e1-a439-00145eb45e9a",14.6833,47.6917,NA,1995,"5",3,"Austria","138294","H. Mayrhofer & G. Böttger","B","AUSTRIA, Steiermark, Ennstaler Alpen, 3.5 km E of St. Gallen, Wolfsbachgraben. Alt. 500 m.","Lichen Herbarium Berlin","GBIF",NA,66,"Thelotrema lepadinum"
152957817,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411784,46.499674,NA,1995,"6",4,"Slovenia","F779019","Mayrhofer H.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,39,"Thelotrema lepadinum"
152957822,"89579e3e-f762-11e1-a439-00145eb45e9a",14.911928,45.599759,NA,1995,"6",15,"Slovenia","F779390","Mayrhofer H., Batič F., Grube M., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,99,"Thelotrema lepadinum"
152957823,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745284,45.599752,"Dolenjska",1995,"6",15,"Slovenia","F779411","Mayrhofer H., Batič F., Grube M., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,70,"Thelotrema lepadinum"
152957824,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745275,45.69974,NA,1995,"6",15,"Slovenia","F779457","Mayrhofer H., Batič F., Grube M., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,79,"Thelotrema lepadinum"
1717231591,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.29,53.51,"podlaskie",1993,"5",13,"Poland",NA,"K. Kolanko","UoB-IB","res. Budzisk",NA,"GBIF",NA,64,"Thelotrema lepadinum"
152957798,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411775,46.599662,NA,1992,"8",27,"Slovenia","F774710","Koch M., Koch E.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,71,"Thelotrema lepadinum"
NA,NA,12.819813,47.67829,NA,1989,"15. sept.",NA,"GERMANY","38641","H. Sipman","BERLIN_DB","GERMANY, BAYERN. Berchtesgaden. Unterjettenberg. Alt. 550 m. Near margin of old deciduous forest on mountain slope with pasturefields.",NA,"BERLIN_DB",NA,72,"Thelotrema lepadinum"
2270741914,"98bceab6-3c3e-4163-945d-6ca10576ebf1",9.783333,47.133333,"Vorarlberg",1986,"7",28,"Austria","577259","T.H. Nash III","ASU","Rätikon, SSW of Nenzing, Gumperdona Valley, Stop 3",NA,"GBIF",NA,65,"Thelotrema lepadinum"
NA,NA,7.449327,53.403314,NA,1986,"17-May",NA,"GERMANY","19420","Hans-Wilhelm LINDERS","BERLIN_DB","DEUTSCHLAND, Niedersachsen. Ihlower Forst, Abt. 6/7.  Lindenallee.",NA,"BERLIN_DB",NA,88,"Thelotrema lepadinum"
NA,NA,8.137897,52.906608,NA,1985,"24 Nov.",NA,"GERMANY","16556","Hans-Wilhelm LINDERS","BERLIN_DB","DEUTSCHLAND, Niedersachsen. NSG Baumweg. An Quercus.",NA,"BERLIN_DB",NA,85,"Thelotrema lepadinum"
2513360626,"15f819bd-6612-4447-854b-14d12ee1022d",5.683333,52.266667,"Gelderland",1979,"4",7,"Netherlands","L.1037955","Wolters HJ",NA,"Houtdorp bij Garderen in Speulderbos.","Botany","GBIF",NA,90,"Thelotrema lepadinum"
918998641,"828a3d8c-f762-11e1-a439-00145eb45e9a",18.998617,48.920283,NA,1978,"5",3,"Slovakia","18083",NA,"FR","Velká Fatra, in decl. boreooccid. montis Tlstá","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,48,"Thelotrema lepadinum"
2237866168,"84d26682-f762-11e1-a439-00145eb45e9a",11.11026,54.74513,NA,1977,"7",24,"Denmark","DMS-1004684","Mogens Skytte Christiansen",NA,"Lindeskov (Rudbjerggård Østerskov)",NA,"GBIF",NA,82,"Thelotrema lepadinum"
152957808,"89579e3e-f762-11e1-a439-00145eb45e9a",15.078556,45.799742,NA,1975,"9",19,"Slovenia","F775922","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,102,"Thelotrema lepadinum"
NA,NA,19.133333,49.433333,NA,1972,"9.6.1972",NA,"Polen",NA,"J. Nowak","BERLIN_HTL","near Soblówka",NA,"BERLIN_HTL",NA,59,"Thelotrema lepadinum"
918998567,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.043333,46.82555,NA,1971,"9",13,"Switzerland","802",NA,"FR","Sörenberg e, im Merliwald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,37,"Thelotrema lepadinum"
2235561933,"e553568e-2317-4592-8638-92e5ac93b40c",6.03639,48.62528,"54 Meurthe-et-Moselle",2018,"1",20,"France","NCY021815","Mahévas, Th.","CJBN",NA,"NCY","GBIF",NA,92,"Usnea florida"
1851914108,"c711c16e-8db5-4f66-aa06-03d9e472fbbc",10.137881,47.440586,NA,2016,"9",28,"Germany","MB-004970 / 804930 / 435438","Rexer, K.-H. (no. KR 14586)","MB","Deutschland, Bayern, Oberstdorf, Balderschwang, Scheueralpe","MBcoll","GBIF",NA,45,"Usnea florida"
1212253794,"85739778-f762-11e1-a439-00145eb45e9a",11.1175,47.4712,NA,2013,"7",27,"Germany","186205","Ch. Daute","B","GERMANY, Bayern: Partnachklamm near Garmisch-Partenkirchen.","Lichen Herbarium Berlin","GBIF",NA,71,"Usnea florida"
1100016787,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.407743,47.477001,NA,2010,"5",23,"Germany","M-0166944 / 580544 / 252395","Dornes, T.","SNSB-M","Deutschland, Bayern, Allgäuer Alpen: Das Hintersteiner Tal; der Orlmanger Berg, Südhang, Weg zum Schwarzenberg-Plateau. Ca. 1040 - 1140 m NN. MTB Koordinaten: 8528/4.","BSMlichenscoll","GBIF",NA,51,"Usnea florida"
1851916224,"c711c16e-8db5-4f66-aa06-03d9e472fbbc",10.162772,47.358334,NA,2008,"9",8,"Austria","MB-000955 / 722351 / 370347","Rexer, K.-H. (no. KR 9409)","MB","Österreich, Vorarlberg, Kleinwalsertal, Riezlern, Hirschegg, Marburger Haus; Wald nordwestlich des Marburger Hauses","MBcoll","GBIF",NA,40,"Usnea florida"
1100016792,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.189347,47.445354,NA,2005,"9",5,"Germany","M-0166942 / 580542 / 252393","Dornes, P. (no. K_OA 1069)","SNSB-M","Deutschland, Bayern, Allgäuer Alpen: Der Wannenkopf westl. von Obermaiselstein; Osthang, kleine Talung ca. 1 km östlich des Gipfels. In ca. 1300 m NN. MTB Koordinaten: 8527/3.","BSMlichenscoll","GBIF",NA,40,"Usnea florida"
1100016796,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.178576,47.398628,NA,2003,"5",30,"Germany","M-0166939 / 580539 / 252390","Dornes, P. (no. K_OA 0152)","SNSB-M","Deutschland, Bayern, Allgäuer Alpen:Die Kackenköpfe westl. von Oberstdorf; Verebnungsfläche am Westhang. In ca. 1180 m NN. MTB Koordinaten: 8626/2.","BSMlichenscoll","GBIF",NA,50,"Usnea florida"
1100016789,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.348692,47.421745,NA,2003,"9",7,"Germany","M-0166940 / 580540 / 252391","Werth, H.","SNSB-M","Deutschland, Bayern, Allgäuer Alpen: Das Obertal östlich des Nebelhornes; südöstlich der Daumen-Gruppe, Umgebung des 'Engeratsgrund-Hof. In ca. 1150 m NN. MTB Koordinaten: 8528/3.","BSMlichenscoll","GBIF",NA,28,"Usnea florida"
1100016797,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.219538,47.393074,NA,2003,"9",8,"Germany","M-0166941 / 580541 / 252392","Dornes, P. (no. K_OA 0590)","SNSB-M","Deutschland, Bayern, Allgäuer Alpen: Der Engenkopf-Grat westl. von Oberstdorf; Südhang des westl. Berges, gegenüber der Hochwald-Kuppe. In ca. 1170 m NN. MTB Koordinaten: 8627/1.","BSMlichenscoll","GBIF",NA,56,"Usnea florida"
152960087,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,"7",8,"Slovenia","F955051","Mrak T.","ULBF-AGR","Vodični vrh","FloVegSI-FLO","GBIF",NA,43,"Usnea florida"
1100016781,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.40534,47.399559,NA,1997,"5",31,"Germany","M-0166943 / 580543 / 252394","Werth, S.","SNSB-M","Deutschland, Bayern, Allgäuer Alpen: Das Bärgündeles Tal nordwestl. der Hochvogel-Gruppe; Giebel, Nordosthang. MTB Koordinaten: 8528/3.","BSMlichenscoll","GBIF",NA,27,"Usnea florida"
152959889,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078639,46.39963,NA,1997,"6",8,"Slovenia","F778306","Trošt T.","ULBF-AGR","Julijske Alpe","FloVegSI-FLO","GBIF",NA,73,"Usnea florida"
152959815,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745351,46.399616,NA,1997,"8",13,"Slovenia","F775882","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,61,"Usnea florida"
152959940,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,NA,1996,"5",24,"Slovenia","F780194","Primožič K.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,69,"Usnea florida"
1273868034,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.599722,47.087222,"Steiermark",1996,"8",28,"Austria","1896200","E. I. Kärnefelt","LD","Sabathyhütte","General","GBIF",NA,26,"Usnea florida"
152959896,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1996,"10",13,"Slovenia","F778421","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,55,"Usnea florida"
152959881,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745342,46.499604,NA,1996,"12",10,"Slovenia","F778102","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,58,"Usnea florida"
152959845,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411784,46.499674,NA,1992,"5",12,"Slovenia","F776504","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,39,"Usnea florida"
1563140376,"de4500ba-fe61-4a51-a0c6-e01c3016c6eb",9,46.916667,NA,1992,"6",20,"Switzerland","LSU00179002","Shirley C. Tucker","LSU","Gumen ridge trail in Swiss Alps, above Linthal in Lin River valley S. of Glarus, about 60 km SE of Zurich","Lichens","GBIF",NA,66,"Usnea florida"
152959799,"89579e3e-f762-11e1-a439-00145eb45e9a",15.245139,46.499666,NA,1992,"9",22,"Slovenia","F775409","Koch M., Mayrhofer H., Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,42,"Usnea florida"
152959796,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,NA,1992,"10",15,"Slovenia","F775141","Grube M.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,70,"Usnea florida"
152959819,"89579e3e-f762-11e1-a439-00145eb45e9a",14.911851,46.499652,NA,1990,"10",17,"Slovenia","F776031","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,61,"Usnea florida"
1099104860,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.456594,48.049213,NA,1986,"10",24,"Germany","M-0103164 / 538102 / 221205","Schwaiger, J. (no. 1542)","SNSB-M","Oberbayern: Forstenrieder Park, südlich vor München.","BSMlichenscoll","GBIF",NA,79,"Usnea florida"
1099107190,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.966871,47.544136,NA,1983,"3",24,"Germany","M-0196615 / 581246 / 253096","Wunder, H.","SNSB-M","Deutschland, Bayern: Landkreis Berchtesgadener Land, St. Bartholomä. Au umweit des Königsseeufers; ca. 605 m N.N. MTB 8443.","BSMlichenscoll","GBIF",NA,61,"Usnea florida"
1099104833,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.159084,47.512981,NA,1983,"6",26,"Germany","M-0103153 / 538092 / 221195","Feuerer, T.","SNSB-M","Bayern, Reg. - Bez. Obb., Lkr. Garmisch-Partenkirchen, Estergebirge, Wank, am Weg vom Gipfel nach Gschwandt, etwas unterhalb der Abzweigung zur Esterberg Alm,1350 m.","BSMlichenscoll","GBIF",NA,46,"Usnea florida"
1099104857,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.448376,48.025852,NA,1979,"3",18,"Germany","M-0103162 / 538100 / 221203","Hertel, R.","SNSB-M","Deutschland, Bayern, Lkr. München, Münchner Schotterebene: Forstenrieder Park: Eichenallee am südlichen Ende des Karolinengeräumts (ca. 3 km NNE Baierbrunn) (MTB 7934/4); 600 m.","BSMlichenscoll","GBIF",NA,77,"Usnea florida"
1099106006,"7ba21c92-f762-11e1-a439-00145eb45e9a",14.377327,46.496559,NA,1979,"7",NA,"Austria","M-0196139 / 580844 / 252694","Follmann, B.","SNSB-M","Südösterreich, Karawanken: Hangwald unter den Matzentürmen unweit Waidisch, 1500 m.","BSMlichenscoll","GBIF",NA,45,"Usnea florida"
